Entity,Code,Date,stringency_index
Guam,GUM,2020-06-27,63.89
Guam,GUM,2020-06-28,63.89
Guam,GUM,2020-06-29,63.89
Guam,GUM,2020-06-30,63.89
Guam,GUM,2020-07-01,63.89
Guam,GUM,2020-07-02,63.89
Guam,GUM,2020-07-03,63.89
Guam,GUM,2020-07-04,63.89
Guam,GUM,2020-07-05,63.89
Guam,GUM,2020-07-06,63.89
Guam,GUM,2020-07-07,63.89
Guam,GUM,2020-07-08,63.89
Guam,GUM,2020-07-09,63.89
Guam,GUM,2020-07-10,63.89
Guam,GUM,2020-07-11,63.89
Guam,GUM,2020-07-12,63.89
Guam,GUM,2020-07-13,63.89
Guam,GUM,2020-07-14,63.89
Guam,GUM,2020-07-15,63.89
Guam,GUM,2020-07-16,63.89
Guam,GUM,2020-07-17,63.89
Guam,GUM,2020-07-18,63.89
Guam,GUM,2020-07-19,63.89
Guam,GUM,2020-07-20,60.19
Guam,GUM,2020-07-21,60.19
Guam,GUM,2020-07-22,60.19
Guam,GUM,2020-07-23,60.19
Guam,GUM,2020-07-24,60.19
Guam,GUM,2020-07-25,60.19
Guam,GUM,2020-07-26,60.19
Guam,GUM,2020-07-27,60.19
Guam,GUM,2020-07-28,60.19
Guam,GUM,2020-07-29,60.19
Guam,GUM,2020-07-30,60.19
Guam,GUM,2020-07-31,60.19
Guam,GUM,2020-08-01,60.19
Guam,GUM,2020-08-02,60.19
Guam,GUM,2020-08-03,60.19
Guam,GUM,2020-08-04,60.19
Guam,GUM,2020-08-05,60.19
Guam,GUM,2020-08-06,60.19
Guam,GUM,2020-08-07,60.19
Guam,GUM,2020-08-08,63.89
Guam,GUM,2020-08-09,63.89
Guam,GUM,2020-08-10,63.89
Guam,GUM,2020-08-11,63.89
Guam,GUM,2020-08-12,63.89
Guam,GUM,2020-08-13,63.89
Guam,GUM,2020-08-14,63.89
Guam,GUM,2020-08-15,75.93
Guam,GUM,2020-08-16,75.93
Guam,GUM,2020-08-17,75.93
Guam,GUM,2020-08-18,75.93
Guam,GUM,2020-08-19,75.93
Guam,GUM,2020-08-20,79.63
Guam,GUM,2020-08-21,79.63
Guam,GUM,2020-08-22,79.63
Guam,GUM,2020-08-23,79.63
Guam,GUM,2020-08-24,79.63
Guam,GUM,2020-08-25,79.63
Guam,GUM,2020-08-26,79.63
Guam,GUM,2020-08-27,79.63
Guam,GUM,2020-08-28,79.63
Guam,GUM,2020-08-29,79.63
Guam,GUM,2020-08-30,79.63
Guam,GUM,2020-08-31,79.63
Guam,GUM,2020-09-01,79.63
Guam,GUM,2020-09-02,79.63
Guam,GUM,2020-09-03,79.63
Guam,GUM,2020-09-04,79.63
Guam,GUM,2020-09-05,79.63
Guam,GUM,2020-09-06,79.63
Guam,GUM,2020-09-07,79.63
Guam,GUM,2020-09-08,79.63
Guam,GUM,2020-09-09,79.63
Guam,GUM,2020-09-10,71.3
Guam,GUM,2020-09-11,71.3
Guam,GUM,2020-09-12,71.3
Guam,GUM,2020-09-13,71.3
Guam,GUM,2020-09-14,71.3
Guam,GUM,2020-09-15,71.3
Guam,GUM,2020-09-16,71.3
Guam,GUM,2020-09-17,71.3
Guam,GUM,2020-09-18,71.3
Guam,GUM,2020-09-19,71.3
Guam,GUM,2020-09-20,71.3
Guam,GUM,2020-09-21,71.3
Guam,GUM,2020-09-22,74.07
Guam,GUM,2020-09-23,74.07
Guam,GUM,2020-09-24,74.07
Guam,GUM,2020-09-25,66.67
Guam,GUM,2020-09-26,66.67
Guam,GUM,2020-09-27,66.67
Guam,GUM,2020-09-28,66.67
Guam,GUM,2020-09-29,66.67
Guam,GUM,2020-09-30,66.67
Guam,GUM,2020-10-01,66.67
Guam,GUM,2020-10-02,66.67
Guam,GUM,2020-10-03,66.67
Guam,GUM,2020-10-04,66.67
Guam,GUM,2020-10-05,66.67
Guam,GUM,2020-10-06,66.67
Guam,GUM,2020-10-07,66.67
Guam,GUM,2020-10-08,66.67
Guam,GUM,2020-10-09,66.67
Guam,GUM,2020-10-10,66.67
Guam,GUM,2020-10-11,66.67
Guam,GUM,2020-10-12,66.67
Guam,GUM,2020-10-13,66.67
Guam,GUM,2020-10-14,66.67
Guam,GUM,2020-10-15,66.67
Guam,GUM,2020-10-16,66.67
Guam,GUM,2020-10-17,66.67
Guam,GUM,2020-10-18,66.67
Guam,GUM,2020-10-19,66.67
Guam,GUM,2020-10-20,66.67
Guam,GUM,2020-10-21,66.67
Guam,GUM,2020-10-22,66.67
Guam,GUM,2020-10-23,66.67
Guam,GUM,2020-10-24,66.67
Guam,GUM,2020-10-25,66.67
Guam,GUM,2020-10-26,66.67
Guam,GUM,2020-10-27,66.67
Guam,GUM,2020-10-28,66.67
Guam,GUM,2020-10-29,62.96
Guam,GUM,2020-10-30,62.96
Guam,GUM,2020-10-31,62.96
Guam,GUM,2020-11-01,62.96
Guam,GUM,2020-11-02,62.96
Guam,GUM,2020-11-03,62.96
Guam,GUM,2020-11-04,62.96
Guam,GUM,2020-11-05,62.96
Guam,GUM,2020-11-06,62.96
Guam,GUM,2020-11-07,62.96
Guam,GUM,2020-11-08,62.96
Guam,GUM,2020-11-09,62.96
Guam,GUM,2020-11-10,62.96
Guam,GUM,2020-11-11,62.96
Guam,GUM,2020-11-12,62.96
Guam,GUM,2020-11-13,62.96
Guam,GUM,2020-11-14,62.96
Guam,GUM,2020-11-15,62.96
Guam,GUM,2020-11-16,62.96
Guam,GUM,2020-11-17,62.96
Guam,GUM,2020-11-18,62.96
Guam,GUM,2020-11-19,62.96
Guam,GUM,2020-11-20,62.96
Guam,GUM,2020-11-21,62.96
Guam,GUM,2020-11-22,62.96
Guam,GUM,2020-11-23,62.96
Guam,GUM,2020-11-24,62.96
Guam,GUM,2020-11-25,62.96
Guam,GUM,2020-11-26,62.96
Guam,GUM,2020-11-27,62.96
Guam,GUM,2020-11-28,62.96
Guam,GUM,2020-11-29,62.96
Guam,GUM,2020-11-30,62.96
Guam,GUM,2020-12-01,62.96
Guam,GUM,2020-12-02,62.96
Guam,GUM,2020-12-03,62.96
Guam,GUM,2020-12-04,62.96
Guam,GUM,2020-12-05,62.96
Guam,GUM,2020-12-06,62.96
Guam,GUM,2020-12-07,62.96
Guam,GUM,2020-12-08,62.96
Guam,GUM,2020-12-09,62.96
Guam,GUM,2020-12-10,62.96
Guam,GUM,2020-12-11,62.96
Guam,GUM,2020-12-12,62.96
Guam,GUM,2020-12-13,62.96
Guam,GUM,2020-12-14,62.96
Guam,GUM,2020-12-15,62.96
Guam,GUM,2020-12-16,62.96
Guam,GUM,2020-12-17,62.96
Guam,GUM,2020-12-18,62.96
Guam,GUM,2020-12-19,62.96
Guam,GUM,2020-12-20,62.96
Guam,GUM,2020-12-21,62.96
Guam,GUM,2020-12-22,62.96
Guam,GUM,2020-12-23,62.96
Guam,GUM,2020-12-24,62.96
Guam,GUM,2020-12-25,62.96
Guam,GUM,2020-12-26,62.96
Guam,GUM,2020-12-27,62.96
Guam,GUM,2020-12-28,62.96
Guam,GUM,2020-12-29,62.96
Guam,GUM,2020-12-30,62.96
Guam,GUM,2020-12-31,62.96
Guam,GUM,2021-01-01,62.96
Guam,GUM,2021-01-02,62.96
Guam,GUM,2021-01-03,62.96
Guam,GUM,2021-01-04,62.96
Guam,GUM,2021-01-05,62.96
Guam,GUM,2021-01-06,62.96
Guam,GUM,2021-01-07,62.96
Guam,GUM,2021-01-08,62.96
Guam,GUM,2021-01-09,62.96
Guam,GUM,2021-01-10,62.96
Guam,GUM,2021-01-11,62.96
Guam,GUM,2021-01-12,62.96
Guam,GUM,2021-01-13,62.96
Guam,GUM,2021-01-14,62.96
Guam,GUM,2021-01-15,62.96
Guam,GUM,2021-01-16,62.96
Guam,GUM,2021-01-17,62.96
Guam,GUM,2021-01-18,62.96
Guam,GUM,2021-01-19,62.96
Guam,GUM,2021-01-20,62.96
Guam,GUM,2021-01-21,62.96
Guam,GUM,2021-01-22,62.96
Guam,GUM,2021-01-23,62.96
Guam,GUM,2021-01-24,62.96
Guam,GUM,2021-01-25,62.96
Guam,GUM,2021-01-26,59.26
Guam,GUM,2021-01-27,59.26
Guam,GUM,2021-01-28,59.26
Guam,GUM,2021-01-29,59.26
Guam,GUM,2021-01-30,59.26
Guam,GUM,2021-01-31,59.26
Guam,GUM,2021-02-01,56.48
Guam,GUM,2021-02-02,56.48
Guam,GUM,2021-02-03,56.48
Guam,GUM,2021-02-04,56.48
Guam,GUM,2021-02-05,56.48
Guam,GUM,2021-02-06,56.48
Guam,GUM,2021-02-07,56.48
Guam,GUM,2021-02-08,56.48
Guam,GUM,2021-02-09,56.48
Guam,GUM,2021-02-10,56.48
Guam,GUM,2021-02-11,56.48
Guam,GUM,2021-02-12,56.48
Guam,GUM,2021-02-13,56.48
Guam,GUM,2021-02-14,56.48
Guam,GUM,2021-02-15,56.48
Guam,GUM,2021-02-16,50.93
Guam,GUM,2021-02-17,50.93
Guam,GUM,2021-02-18,50.93
Guam,GUM,2021-02-19,50.93
Guam,GUM,2021-02-20,50.93
Guam,GUM,2021-02-21,50.93
Guam,GUM,2021-02-22,50.93
Guam,GUM,2021-02-23,50.93
Guam,GUM,2021-02-24,41.67
Guam,GUM,2021-02-25,41.67
Guam,GUM,2021-02-26,41.67
Guam,GUM,2021-02-27,41.67
Guam,GUM,2021-02-28,41.67
Guam,GUM,2021-03-01,41.67
Guam,GUM,2021-03-02,41.67
Guam,GUM,2021-03-03,45.37
Guam,GUM,2021-03-04,45.37
Guam,GUM,2021-03-05,45.37
Guam,GUM,2021-03-06,45.37
Guam,GUM,2021-03-07,45.37
Guam,GUM,2021-03-08,45.37
Guatemala,GTM,2020-01-01,0
Guatemala,GTM,2020-01-02,0
Guatemala,GTM,2020-01-03,0
Guatemala,GTM,2020-01-04,0
Guatemala,GTM,2020-01-05,0
Guatemala,GTM,2020-01-06,0
Guatemala,GTM,2020-01-07,0
Guatemala,GTM,2020-01-08,0
Guatemala,GTM,2020-01-09,0
Guatemala,GTM,2020-01-10,0
Guatemala,GTM,2020-01-11,0
Guatemala,GTM,2020-01-12,0
Guatemala,GTM,2020-01-13,0
Guatemala,GTM,2020-01-14,0
Guatemala,GTM,2020-01-15,0
Guatemala,GTM,2020-01-16,0
Guatemala,GTM,2020-01-17,0
Guatemala,GTM,2020-01-18,0
Guatemala,GTM,2020-01-19,0
Guatemala,GTM,2020-01-20,0
Guatemala,GTM,2020-01-21,2.78
Guatemala,GTM,2020-01-22,2.78
Guatemala,GTM,2020-01-23,2.78
Guatemala,GTM,2020-01-24,2.78
Guatemala,GTM,2020-01-25,2.78
Guatemala,GTM,2020-01-26,2.78
Guatemala,GTM,2020-01-27,2.78
Guatemala,GTM,2020-01-28,8.33
Guatemala,GTM,2020-01-29,8.33
Guatemala,GTM,2020-01-30,8.33
Guatemala,GTM,2020-01-31,11.11
Guatemala,GTM,2020-02-01,11.11
Guatemala,GTM,2020-02-02,11.11
Guatemala,GTM,2020-02-03,11.11
Guatemala,GTM,2020-02-04,11.11
Guatemala,GTM,2020-02-05,11.11
Guatemala,GTM,2020-02-06,11.11
Guatemala,GTM,2020-02-07,11.11
Guatemala,GTM,2020-02-08,11.11
Guatemala,GTM,2020-02-09,11.11
Guatemala,GTM,2020-02-10,11.11
Guatemala,GTM,2020-02-11,11.11
Guatemala,GTM,2020-02-12,11.11
Guatemala,GTM,2020-02-13,11.11
Guatemala,GTM,2020-02-14,11.11
Guatemala,GTM,2020-02-15,11.11
Guatemala,GTM,2020-02-16,11.11
Guatemala,GTM,2020-02-17,11.11
Guatemala,GTM,2020-02-18,11.11
Guatemala,GTM,2020-02-19,11.11
Guatemala,GTM,2020-02-20,11.11
Guatemala,GTM,2020-02-21,11.11
Guatemala,GTM,2020-02-22,11.11
Guatemala,GTM,2020-02-23,11.11
Guatemala,GTM,2020-02-24,11.11
Guatemala,GTM,2020-02-25,11.11
Guatemala,GTM,2020-02-26,11.11
Guatemala,GTM,2020-02-27,11.11
Guatemala,GTM,2020-02-28,11.11
Guatemala,GTM,2020-02-29,11.11
Guatemala,GTM,2020-03-01,11.11
Guatemala,GTM,2020-03-02,11.11
Guatemala,GTM,2020-03-03,11.11
Guatemala,GTM,2020-03-04,11.11
Guatemala,GTM,2020-03-05,11.11
Guatemala,GTM,2020-03-06,25
Guatemala,GTM,2020-03-07,25
Guatemala,GTM,2020-03-08,25
Guatemala,GTM,2020-03-09,30.56
Guatemala,GTM,2020-03-10,30.56
Guatemala,GTM,2020-03-11,30.56
Guatemala,GTM,2020-03-12,33.33
Guatemala,GTM,2020-03-13,33.33
Guatemala,GTM,2020-03-14,33.33
Guatemala,GTM,2020-03-15,41.67
Guatemala,GTM,2020-03-16,52.78
Guatemala,GTM,2020-03-17,83.33
Guatemala,GTM,2020-03-18,83.33
Guatemala,GTM,2020-03-19,83.33
Guatemala,GTM,2020-03-20,83.33
Guatemala,GTM,2020-03-21,83.33
Guatemala,GTM,2020-03-22,93.52
Guatemala,GTM,2020-03-23,93.52
Guatemala,GTM,2020-03-24,93.52
Guatemala,GTM,2020-03-25,93.52
Guatemala,GTM,2020-03-26,93.52
Guatemala,GTM,2020-03-27,93.52
Guatemala,GTM,2020-03-28,93.52
Guatemala,GTM,2020-03-29,93.52
Guatemala,GTM,2020-03-30,93.52
Guatemala,GTM,2020-03-31,93.52
Guatemala,GTM,2020-04-01,93.52
Guatemala,GTM,2020-04-02,93.52
Guatemala,GTM,2020-04-03,93.52
Guatemala,GTM,2020-04-04,93.52
Guatemala,GTM,2020-04-05,93.52
Guatemala,GTM,2020-04-06,93.52
Guatemala,GTM,2020-04-07,93.52
Guatemala,GTM,2020-04-08,93.52
Guatemala,GTM,2020-04-09,93.52
Guatemala,GTM,2020-04-10,93.52
Guatemala,GTM,2020-04-11,93.52
Guatemala,GTM,2020-04-12,93.52
Guatemala,GTM,2020-04-13,93.52
Guatemala,GTM,2020-04-14,93.52
Guatemala,GTM,2020-04-15,93.52
Guatemala,GTM,2020-04-16,93.52
Guatemala,GTM,2020-04-17,93.52
Guatemala,GTM,2020-04-18,96.3
Guatemala,GTM,2020-04-19,96.3
Guatemala,GTM,2020-04-20,96.3
Guatemala,GTM,2020-04-21,96.3
Guatemala,GTM,2020-04-22,96.3
Guatemala,GTM,2020-04-23,96.3
Guatemala,GTM,2020-04-24,96.3
Guatemala,GTM,2020-04-25,96.3
Guatemala,GTM,2020-04-26,96.3
Guatemala,GTM,2020-04-27,96.3
Guatemala,GTM,2020-04-28,96.3
Guatemala,GTM,2020-04-29,96.3
Guatemala,GTM,2020-04-30,96.3
Guatemala,GTM,2020-05-01,96.3
Guatemala,GTM,2020-05-02,96.3
Guatemala,GTM,2020-05-03,96.3
Guatemala,GTM,2020-05-04,96.3
Guatemala,GTM,2020-05-05,96.3
Guatemala,GTM,2020-05-06,96.3
Guatemala,GTM,2020-05-07,96.3
Guatemala,GTM,2020-05-08,96.3
Guatemala,GTM,2020-05-09,96.3
Guatemala,GTM,2020-05-10,96.3
Guatemala,GTM,2020-05-11,96.3
Guatemala,GTM,2020-05-12,96.3
Guatemala,GTM,2020-05-13,96.3
Guatemala,GTM,2020-05-14,96.3
Guatemala,GTM,2020-05-15,96.3
Guatemala,GTM,2020-05-16,96.3
Guatemala,GTM,2020-05-17,96.3
Guatemala,GTM,2020-05-18,96.3
Guatemala,GTM,2020-05-19,96.3
Guatemala,GTM,2020-05-20,96.3
Guatemala,GTM,2020-05-21,96.3
Guatemala,GTM,2020-05-22,96.3
Guatemala,GTM,2020-05-23,96.3
Guatemala,GTM,2020-05-24,96.3
Guatemala,GTM,2020-05-25,96.3
Guatemala,GTM,2020-05-26,96.3
Guatemala,GTM,2020-05-27,96.3
Guatemala,GTM,2020-05-28,96.3
Guatemala,GTM,2020-05-29,96.3
Guatemala,GTM,2020-05-30,96.3
Guatemala,GTM,2020-05-31,96.3
Guatemala,GTM,2020-06-01,96.3
Guatemala,GTM,2020-06-02,96.3
Guatemala,GTM,2020-06-03,96.3
Guatemala,GTM,2020-06-04,96.3
Guatemala,GTM,2020-06-05,96.3
Guatemala,GTM,2020-06-06,96.3
Guatemala,GTM,2020-06-07,96.3
Guatemala,GTM,2020-06-08,96.3
Guatemala,GTM,2020-06-09,96.3
Guatemala,GTM,2020-06-10,96.3
Guatemala,GTM,2020-06-11,96.3
Guatemala,GTM,2020-06-12,96.3
Guatemala,GTM,2020-06-13,96.3
Guatemala,GTM,2020-06-14,96.3
Guatemala,GTM,2020-06-15,96.3
Guatemala,GTM,2020-06-16,96.3
Guatemala,GTM,2020-06-17,96.3
Guatemala,GTM,2020-06-18,96.3
Guatemala,GTM,2020-06-19,96.3
Guatemala,GTM,2020-06-20,96.3
Guatemala,GTM,2020-06-21,96.3
Guatemala,GTM,2020-06-22,96.3
Guatemala,GTM,2020-06-23,96.3
Guatemala,GTM,2020-06-24,96.3
Guatemala,GTM,2020-06-25,96.3
Guatemala,GTM,2020-06-26,96.3
Guatemala,GTM,2020-06-27,96.3
Guatemala,GTM,2020-06-28,96.3
Guatemala,GTM,2020-06-29,96.3
Guatemala,GTM,2020-06-30,96.3
Guatemala,GTM,2020-07-01,96.3
Guatemala,GTM,2020-07-02,96.3
Guatemala,GTM,2020-07-03,96.3
Guatemala,GTM,2020-07-04,96.3
Guatemala,GTM,2020-07-05,96.3
Guatemala,GTM,2020-07-06,96.3
Guatemala,GTM,2020-07-07,96.3
Guatemala,GTM,2020-07-08,96.3
Guatemala,GTM,2020-07-09,96.3
Guatemala,GTM,2020-07-10,96.3
Guatemala,GTM,2020-07-11,96.3
Guatemala,GTM,2020-07-12,96.3
Guatemala,GTM,2020-07-13,96.3
Guatemala,GTM,2020-07-14,96.3
Guatemala,GTM,2020-07-15,96.3
Guatemala,GTM,2020-07-16,96.3
Guatemala,GTM,2020-07-17,96.3
Guatemala,GTM,2020-07-18,96.3
Guatemala,GTM,2020-07-19,96.3
Guatemala,GTM,2020-07-20,96.3
Guatemala,GTM,2020-07-21,96.3
Guatemala,GTM,2020-07-22,96.3
Guatemala,GTM,2020-07-23,96.3
Guatemala,GTM,2020-07-24,96.3
Guatemala,GTM,2020-07-25,96.3
Guatemala,GTM,2020-07-26,96.3
Guatemala,GTM,2020-07-27,87.04
Guatemala,GTM,2020-07-28,87.04
Guatemala,GTM,2020-07-29,87.04
Guatemala,GTM,2020-07-30,87.04
Guatemala,GTM,2020-07-31,87.04
Guatemala,GTM,2020-08-01,87.04
Guatemala,GTM,2020-08-02,87.04
Guatemala,GTM,2020-08-03,87.04
Guatemala,GTM,2020-08-04,87.04
Guatemala,GTM,2020-08-05,87.04
Guatemala,GTM,2020-08-06,87.04
Guatemala,GTM,2020-08-07,87.04
Guatemala,GTM,2020-08-08,87.04
Guatemala,GTM,2020-08-09,87.04
Guatemala,GTM,2020-08-10,87.04
Guatemala,GTM,2020-08-11,87.04
Guatemala,GTM,2020-08-12,87.04
Guatemala,GTM,2020-08-13,87.04
Guatemala,GTM,2020-08-14,87.04
Guatemala,GTM,2020-08-15,87.04
Guatemala,GTM,2020-08-16,87.04
Guatemala,GTM,2020-08-17,87.04
Guatemala,GTM,2020-08-18,87.04
Guatemala,GTM,2020-08-19,87.04
Guatemala,GTM,2020-08-20,87.04
Guatemala,GTM,2020-08-21,87.04
Guatemala,GTM,2020-08-22,87.04
Guatemala,GTM,2020-08-23,87.04
Guatemala,GTM,2020-08-24,87.04
Guatemala,GTM,2020-08-25,87.04
Guatemala,GTM,2020-08-26,87.04
Guatemala,GTM,2020-08-27,87.04
Guatemala,GTM,2020-08-28,87.04
Guatemala,GTM,2020-08-29,87.04
Guatemala,GTM,2020-08-30,87.04
Guatemala,GTM,2020-08-31,87.04
Guatemala,GTM,2020-09-01,87.04
Guatemala,GTM,2020-09-02,87.04
Guatemala,GTM,2020-09-03,87.04
Guatemala,GTM,2020-09-04,87.04
Guatemala,GTM,2020-09-05,87.04
Guatemala,GTM,2020-09-06,87.04
Guatemala,GTM,2020-09-07,87.04
Guatemala,GTM,2020-09-08,87.04
Guatemala,GTM,2020-09-09,87.04
Guatemala,GTM,2020-09-10,87.04
Guatemala,GTM,2020-09-11,87.04
Guatemala,GTM,2020-09-12,87.04
Guatemala,GTM,2020-09-13,87.04
Guatemala,GTM,2020-09-14,87.04
Guatemala,GTM,2020-09-15,87.04
Guatemala,GTM,2020-09-16,87.04
Guatemala,GTM,2020-09-17,87.04
Guatemala,GTM,2020-09-18,67.59
Guatemala,GTM,2020-09-19,67.59
Guatemala,GTM,2020-09-20,67.59
Guatemala,GTM,2020-09-21,67.59
Guatemala,GTM,2020-09-22,67.59
Guatemala,GTM,2020-09-23,67.59
Guatemala,GTM,2020-09-24,67.59
Guatemala,GTM,2020-09-25,67.59
Guatemala,GTM,2020-09-26,67.59
Guatemala,GTM,2020-09-27,67.59
Guatemala,GTM,2020-09-28,67.59
Guatemala,GTM,2020-09-29,67.59
Guatemala,GTM,2020-09-30,67.59
Guatemala,GTM,2020-10-01,49.54
Guatemala,GTM,2020-10-02,49.54
Guatemala,GTM,2020-10-03,49.54
Guatemala,GTM,2020-10-04,49.54
Guatemala,GTM,2020-10-05,49.54
Guatemala,GTM,2020-10-06,49.54
Guatemala,GTM,2020-10-07,49.54
Guatemala,GTM,2020-10-08,49.54
Guatemala,GTM,2020-10-09,49.54
Guatemala,GTM,2020-10-10,49.54
Guatemala,GTM,2020-10-11,49.54
Guatemala,GTM,2020-10-12,49.54
Guatemala,GTM,2020-10-13,49.54
Guatemala,GTM,2020-10-14,49.54
Guatemala,GTM,2020-10-15,49.54
Guatemala,GTM,2020-10-16,49.54
Guatemala,GTM,2020-10-17,49.54
Guatemala,GTM,2020-10-18,49.54
Guatemala,GTM,2020-10-19,49.54
Guatemala,GTM,2020-10-20,49.54
Guatemala,GTM,2020-10-21,49.54
Guatemala,GTM,2020-10-22,49.54
Guatemala,GTM,2020-10-23,49.54
Guatemala,GTM,2020-10-24,49.54
Guatemala,GTM,2020-10-25,49.54
Guatemala,GTM,2020-10-26,49.54
Guatemala,GTM,2020-10-27,49.54
Guatemala,GTM,2020-10-28,49.54
Guatemala,GTM,2020-10-29,49.54
Guatemala,GTM,2020-10-30,49.54
Guatemala,GTM,2020-10-31,49.54
Guatemala,GTM,2020-11-01,49.54
Guatemala,GTM,2020-11-02,49.54
Guatemala,GTM,2020-11-03,49.54
Guatemala,GTM,2020-11-04,49.54
Guatemala,GTM,2020-11-05,49.54
Guatemala,GTM,2020-11-06,49.54
Guatemala,GTM,2020-11-07,49.54
Guatemala,GTM,2020-11-08,49.54
Guatemala,GTM,2020-11-09,49.54
Guatemala,GTM,2020-11-10,49.54
Guatemala,GTM,2020-11-11,49.54
Guatemala,GTM,2020-11-12,49.54
Guatemala,GTM,2020-11-13,49.54
Guatemala,GTM,2020-11-14,49.54
Guatemala,GTM,2020-11-15,49.54
Guatemala,GTM,2020-11-16,49.54
Guatemala,GTM,2020-11-17,49.54
Guatemala,GTM,2020-11-18,49.54
Guatemala,GTM,2020-11-19,49.54
Guatemala,GTM,2020-11-20,49.54
Guatemala,GTM,2020-11-21,49.54
Guatemala,GTM,2020-11-22,49.54
Guatemala,GTM,2020-11-23,49.54
Guatemala,GTM,2020-11-24,49.54
Guatemala,GTM,2020-11-25,49.54
Guatemala,GTM,2020-11-26,49.54
Guatemala,GTM,2020-11-27,49.54
Guatemala,GTM,2020-11-28,49.54
Guatemala,GTM,2020-11-29,49.54
Guatemala,GTM,2020-11-30,49.54
Guatemala,GTM,2020-12-01,49.54
Guatemala,GTM,2020-12-02,49.54
Guatemala,GTM,2020-12-03,49.54
Guatemala,GTM,2020-12-04,49.54
Guatemala,GTM,2020-12-05,49.54
Guatemala,GTM,2020-12-06,49.54
Guatemala,GTM,2020-12-07,49.54
Guatemala,GTM,2020-12-08,49.54
Guatemala,GTM,2020-12-09,49.54
Guatemala,GTM,2020-12-10,49.54
Guatemala,GTM,2020-12-11,49.54
Guatemala,GTM,2020-12-12,49.54
Guatemala,GTM,2020-12-13,49.54
Guatemala,GTM,2020-12-14,49.54
Guatemala,GTM,2020-12-15,49.54
Guatemala,GTM,2020-12-16,49.54
Guatemala,GTM,2020-12-17,49.54
Guatemala,GTM,2020-12-18,49.54
Guatemala,GTM,2020-12-19,49.54
Guatemala,GTM,2020-12-20,49.54
Guatemala,GTM,2020-12-21,49.54
Guatemala,GTM,2020-12-22,49.54
Guatemala,GTM,2020-12-23,52.31
Guatemala,GTM,2020-12-24,52.31
Guatemala,GTM,2020-12-25,52.31
Guatemala,GTM,2020-12-26,52.31
Guatemala,GTM,2020-12-27,52.31
Guatemala,GTM,2020-12-28,52.31
Guatemala,GTM,2020-12-29,52.31
Guatemala,GTM,2020-12-30,52.31
Guatemala,GTM,2020-12-31,52.31
Guatemala,GTM,2021-01-01,52.31
Guatemala,GTM,2021-01-02,52.31
Guatemala,GTM,2021-01-03,52.31
Guatemala,GTM,2021-01-04,48.61
Guatemala,GTM,2021-01-05,48.61
Guatemala,GTM,2021-01-06,48.61
Guatemala,GTM,2021-01-07,48.61
Guatemala,GTM,2021-01-08,48.61
Guatemala,GTM,2021-01-09,48.61
Guatemala,GTM,2021-01-10,48.61
Guatemala,GTM,2021-01-11,48.61
Guatemala,GTM,2021-01-12,48.61
Guatemala,GTM,2021-01-13,48.61
Guatemala,GTM,2021-01-14,59.72
Guatemala,GTM,2021-01-15,59.72
Guatemala,GTM,2021-01-16,59.72
Guatemala,GTM,2021-01-17,59.72
Guatemala,GTM,2021-01-18,59.72
Guatemala,GTM,2021-01-19,59.72
Guatemala,GTM,2021-01-20,59.72
Guatemala,GTM,2021-01-21,59.72
Guatemala,GTM,2021-01-22,59.72
Guatemala,GTM,2021-01-23,59.72
Guatemala,GTM,2021-01-24,59.72
Guatemala,GTM,2021-01-25,59.72
Guatemala,GTM,2021-01-26,59.72
Guatemala,GTM,2021-01-27,59.72
Guatemala,GTM,2021-01-28,59.72
Guatemala,GTM,2021-01-29,51.39
Guatemala,GTM,2021-01-30,51.39
Guatemala,GTM,2021-01-31,51.39
Guatemala,GTM,2021-02-01,43.06
Guatemala,GTM,2021-02-02,43.06
Guatemala,GTM,2021-02-03,43.06
Guatemala,GTM,2021-02-04,43.06
Guatemala,GTM,2021-02-05,43.06
Guatemala,GTM,2021-02-06,43.06
Guatemala,GTM,2021-02-07,43.06
Guatemala,GTM,2021-02-08,43.06
Guatemala,GTM,2021-02-09,43.06
Guatemala,GTM,2021-02-10,43.06
Guatemala,GTM,2021-02-11,43.06
Guatemala,GTM,2021-02-12,43.06
Guatemala,GTM,2021-02-13,43.06
Guatemala,GTM,2021-02-14,43.06
